Date,Close
1/1/2022 23:58,1.374895365
1/2/2022 23:58,1.377925528
1/3/2022 23:58,1.319469906
1/4/2022 23:58,1.311018696
1/5/2022 23:58,1.229041297
1/6/2022 23:58,1.278074165
1/7/2022 23:58,1.209410382
1/8/2022 23:58,1.183558527
1/9/2022 23:58,1.172570396
1/10/2022 23:58,1.126974365
1/11/2022 23:58,1.183108931
1/12/2022 23:58,1.304283615
1/13/2022 23:58,1.230760042
1/14/2022 23:58,1.290450066
1/15/2022 23:58,1.29396426
1/16/2022 23:58,1.407771241
1/17/2022 23:58,1.593713356
1/18/2022 23:58,1.467040745
1/19/2022 23:58,1.340188246
1/20/2022 23:58,1.260665849
1/21/2022 23:58,1.125282112
1/22/2022 23:58,1.06845191
1/23/2022 23:58,1.122531181
1/24/2022 23:58,1.066140447
1/25/2022 23:58,1.04228858
1/26/2022 23:58,1.079372311
1/27/2022 23:58,1.044303487
1/28/2022 23:58,1.048448451
1/29/2022 23:58,1.061101311
1/30/2022 23:58,1.036939354
1/31/2022 23:58,1.051665944
2/1/2022 23:58,1.086068805
2/2/2022 23:58,1.028952253
2/3/2022 23:58,1.059717509
2/4/2022 23:58,1.13959264
2/5/2022 23:58,1.125114201
2/6/2022 23:58,1.143661639
2/7/2022 23:58,1.19566662
2/8/2022 23:58,1.175657837
2/9/2022 23:58,1.196960628
2/10/2022 23:58,1.15298431
2/11/2022 23:58,1.07984774
2/12/2022 23:58,1.057939973
2/13/2022 23:58,1.045727642
2/14/2022 23:58,1.049404592
2/15/2022 23:58,1.104870259
2/16/2022 23:58,1.087463107
2/17/2022 23:58,1.019904695
2/18/2022 23:58,0.996585609
2/19/2022 23:58,0.997206107
2/20/2022 23:58,0.931981971
2/21/2022 23:58,0.857029745
2/22/2022 23:58,0.888659625
2/23/2022 23:58,0.866842069
2/24/2022 23:58,0.852993554
2/25/2022 23:58,0.895515243
2/26/2022 23:58,0.889274404
2/27/2022 23:58,0.858419452
2/28/2022 23:58,0.958651348
3/1/2022 23:58,0.964841915
3/2/2022 23:58,0.939445267
3/3/2022 23:58,0.902941763
3/4/2022 23:58,0.841855594
3/5/2022 23:58,0.864367705
3/6/2022 23:58,0.824201345
3/7/2022 23:58,0.796356132
3/8/2022 23:58,0.801607842
3/9/2022 23:58,0.849164325
3/10/2022 23:58,0.805943856
3/11/2022 23:58,0.789208736
3/12/2022 23:58,0.789652774
3/13/2022 23:58,0.789524712
3/14/2022 23:58,0.803440721
3/15/2022 23:58,0.799221051
3/16/2022 23:58,0.835435599
3/17/2022 23:58,0.836563374
3/18/2022 23:58,0.85257155
3/19/2022 23:58,0.900799932
3/20/2022 23:58,0.878385437
3/21/2022 23:58,0.916698303
3/22/2022 23:58,0.976135241
3/23/2022 23:58,1.104004829
3/24/2022 23:58,1.131188569
3/25/2022 23:58,1.09603224
3/26/2022 23:58,1.151876804
3/27/2022 23:58,1.181619491
3/28/2022 23:58,1.170478251
3/29/2022 23:58,1.187252991
3/30/2022 23:58,1.188838932
3/31/2022 23:58,1.143146309
4/1/2022 23:58,1.166122454
4/2/2022 23:58,1.155433155
4/3/2022 23:58,1.185504442
4/4/2022 23:58,1.213260573
4/5/2022 23:58,1.17002292
4/6/2022 23:58,1.058361531
4/7/2022 23:58,1.08909328
4/8/2022 23:58,1.027619736
4/9/2022 23:58,1.044374778
4/10/2022 23:58,1.027872295
4/11/2022 23:58,0.918098023
4/12/2022 23:58,0.954595429
4/13/2022 23:58,0.972779811
4/14/2022 23:58,0.932927079
4/15/2022 23:58,0.953914191
4/16/2022 23:58,0.95200398
4/17/2022 23:58,0.917437838
4/18/2022 23:58,0.936730035
4/19/2022 23:58,0.953318535
4/20/2022 23:58,0.936343331
4/21/2022 23:58,0.908958542
4/22/2022 23:58,0.906886235
4/23/2022 23:58,0.889166218
4/24/2022 23:58,0.884149281
4/25/2022 23:58,0.898956475
4/26/2022 23:58,0.826111454
4/27/2022 23:58,0.841093076
4/28/2022 23:58,0.844430235
4/29/2022 23:58,0.806613428
4/30/2022 23:58,0.757164678
5/1/2022 23:58,0.789575518
5/2/2022 23:58,0.780094042
5/3/2022 23:58,0.769131584
5/4/2022 23:58,0.896707088
5/5/2022 23:58,0.790810302
5/6/2022 23:58,0.782619434
5/7/2022 23:58,0.761666053
5/8/2022 23:58,0.739516391
5/9/2022 23:58,0.609839231
5/10/2022 23:58,0.628702572
5/11/2022 23:58,0.515156992
5/12/2022 23:58,0.472979861
5/13/2022 23:58,0.528435102
5/14/2022 23:58,0.536970719
5/15/2022 23:58,0.598405971
5/16/2022 23:58,0.555491939
5/17/2022 23:58,0.577109546
5/18/2022 23:58,0.505051486
5/19/2022 23:58,0.530405194
5/20/2022 23:58,0.516871103
5/21/2022 23:58,0.527695048
5/22/2022 23:58,0.542009784
5/23/2022 23:58,0.511964346
5/24/2022 23:58,0.520419101
5/25/2022 23:58,0.512303823
5/26/2022 23:58,0.479281171
5/27/2022 23:58,0.454727084
5/28/2022 23:58,0.463749371
5/29/2022 23:58,0.480553264
5/30/2022 23:58,0.568981948
5/31/2022 23:58,0.628374575
6/1/2022 23:58,0.553085489
6/2/2022 23:58,0.585471574
6/3/2022 23:58,0.557632529
6/4/2022 23:58,0.56541444
6/5/2022 23:58,0.566333115
6/6/2022 23:58,0.609208494
6/7/2022 23:58,0.613434752
6/8/2022 23:58,0.640712093
6/9/2022 23:58,0.632274446
6/10/2022 23:58,0.573008294
6/11/2022 23:58,0.55284008
6/12/2022 23:58,0.494676151
6/13/2022 23:58,0.462529478
6/14/2022 23:58,0.483284274
6/15/2022 23:58,0.531950254
6/16/2022 23:58,0.474171998
6/17/2022 23:58,0.486469429
6/18/2022 23:58,0.456474692
6/19/2022 23:58,0.48431192
6/20/2022 23:58,0.490700447
6/21/2022 23:58,0.479344638
6/22/2022 23:58,0.458305231
6/23/2022 23:58,0.479788231
6/24/2022 23:58,0.499360812
6/25/2022 23:58,0.499226349
6/26/2022 23:58,0.488939156
6/27/2022 23:58,0.485037621
6/28/2022 23:58,0.468825432
6/29/2022 23:58,0.464760308
6/30/2022 23:58,0.461070417
7/1/2022 23:58,0.447656936
7/2/2022 23:58,0.455759056
7/3/2022 23:58,0.455397633
7/4/2022 23:58,0.468468586
7/5/2022 23:58,0.45788627
7/6/2022 23:58,0.461750197
7/7/2022 23:58,0.477652441
7/8/2022 23:58,0.46478301
7/9/2022 23:58,0.477880483
7/10/2022 23:58,0.462093022
7/11/2022 23:58,0.434412726
7/12/2022 23:58,0.416460334
7/13/2022 23:58,0.437301542
7/14/2022 23:58,0.440176372
7/15/2022 23:58,0.442324086
7/16/2022 23:58,0.457349067
7/17/2022 23:58,0.447556899
7/18/2022 23:58,0.492501222
7/19/2022 23:58,0.515091004
7/20/2022 23:58,0.490480109
7/21/2022 23:58,0.499574736
7/22/2022 23:58,0.483398324
7/23/2022 23:58,0.517318994
7/24/2022 23:58,0.513276616
7/25/2022 23:58,0.477228112
7/26/2022 23:58,0.466122476
7/27/2022 23:58,0.510070405
7/28/2022 23:58,0.512927623
7/29/2022 23:58,0.524278587
7/30/2022 23:58,0.524546624
7/31/2022 23:58,0.515698541
8/1/2022 23:58,0.512976593
8/2/2022 23:58,0.497778088
8/3/2022 23:58,0.500762609
8/4/2022 23:58,0.49925704
8/5/2022 23:58,0.517684332
8/6/2022 23:58,0.510681173
8/7/2022 23:58,0.527742527
8/8/2022 23:58,0.535572236
8/9/2022 23:58,0.51362177
8/10/2022 23:58,0.537381068
8/11/2022 23:58,0.531205004
8/12/2022 23:58,0.540489808
8/13/2022 23:58,0.560097515
8/14/2022 23:58,0.569523767
8/15/2022 23:58,0.550172687
8/16/2022 23:58,0.557866744
8/17/2022 23:58,0.53725022
8/18/2022 23:58,0.511482949
8/19/2022 23:58,0.450572073
8/20/2022 23:58,0.450611676
8/21/2022 23:58,0.462701978
8/22/2022 23:58,0.460872737
8/23/2022 23:58,0.465114662
8/24/2022 23:58,0.457483569
8/25/2022 23:58,0.464505083
8/26/2022 23:58,0.430925172
8/27/2022 23:58,0.449660485
8/28/2022 23:58,0.42798438
8/29/2022 23:58,0.450721823
8/30/2022 23:58,0.451465403
8/31/2022 23:58,0.445794927
9/1/2022 23:58,0.458033921
9/2/2022 23:58,0.45311538
9/3/2022 23:58,0.480848171
9/4/2022 23:58,0.502299262
9/5/2022 23:58,0.497741635
9/6/2022 23:58,0.461796841
9/7/2022 23:58,0.481360591
9/8/2022 23:58,0.479422606
9/9/2022 23:58,0.502050528
9/10/2022 23:58,0.511984123
9/11/2022 23:58,0.508622535
9/12/2022 23:58,0.5031349
9/13/2022 23:58,0.464552769
9/14/2022 23:58,0.482930887
9/15/2022 23:58,0.46550556
9/16/2022 23:58,0.473192648
9/17/2022 23:58,0.486551513
9/18/2022 23:58,0.449559639
9/19/2022 23:58,0.453176781
9/20/2022 23:58,0.440068311
9/21/2022 23:58,0.439753812
9/22/2022 23:58,0.460467277
9/23/2022 23:58,0.462263103
9/24/2022 23:58,0.452785354
9/25/2022 23:58,0.446458231
9/26/2022 23:58,0.446222965
9/27/2022 23:58,0.443227856
9/28/2022 23:58,0.435374956
9/29/2022 23:58,0.437919335
9/30/2022 23:58,0.433861611
10/1/2022 23:58,0.43024639
10/2/2022 23:58,0.420022426
10/3/2022 23:58,0.428528225
10/4/2022 23:58,0.433147977
10/5/2022 23:58,0.431413282
10/6/2022 23:58,0.428433241
10/7/2022 23:58,0.424143881
10/8/2022 23:58,0.421692747
10/9/2022 23:58,0.42269479
10/10/2022 23:58,0.401759029
10/11/2022 23:58,0.391357855
10/12/2022 23:58,0.381029746
10/13/2022 23:58,0.377317981
10/14/2022 23:58,0.367221515
10/15/2022 23:58,0.36472792
10/16/2022 23:58,0.369463872
10/17/2022 23:58,0.372353606
10/18/2022 23:58,0.360632141
10/19/2022 23:58,0.350320101
10/20/2022 23:58,0.33986613
10/21/2022 23:58,0.348577998
10/22/2022 23:58,0.351405234
10/23/2022 23:58,0.361583615
10/24/2022 23:58,0.358073516
10/25/2022 23:58,0.402475784
10/26/2022 23:58,0.403230895
10/27/2022 23:58,0.388458179
10/28/2022 23:58,0.40402094
10/29/2022 23:58,0.420913259
10/30/2022 23:58,0.405412307
10/31/2022 23:58,0.406182047
11/1/2022 23:58,0.400940637
11/2/2022 23:58,0.385815637
11/3/2022 23:58,0.388976589
11/4/2022 23:58,0.422300818
11/5/2022 23:58,0.426980801
11/6/2022 23:58,0.402785336
11/7/2022 23:58,0.405322888
11/8/2022 23:58,0.371167908
11/9/2022 23:58,0.315464454
11/10/2022 23:58,0.367872645
11/11/2022 23:58,0.353316991
11/12/2022 23:58,0.33923519
11/13/2022 23:58,0.329042464
11/14/2022 23:58,0.331173745
11/15/2022 23:58,0.336719318
11/16/2022 23:58,0.331784562
11/17/2022 23:58,0.325188154
11/18/2022 23:58,0.325711295
11/19/2022 23:58,0.328463919
11/20/2022 23:58,0.310020297
11/21/2022 23:58,0.304446475
11/22/2022 23:58,0.311651437
11/23/2022 23:58,0.31856886
11/24/2022 23:58,0.315103302
11/25/2022 23:58,0.314017876
11/26/2022 23:58,0.313264577
11/27/2022 23:58,0.313409278
11/28/2022 23:58,0.306316122
11/29/2022 23:58,0.309309147
11/30/2022 23:58,0.319607567
12/1/2022 23:58,0.313337542
12/2/2022 23:58,0.319047716
12/3/2022 23:58,0.319546119
12/4/2022 23:58,0.322587639
12/5/2022 23:58,0.319344961
12/6/2022 23:58,0.318184893
12/7/2022 23:58,0.310259128
12/8/2022 23:58,0.314359601
12/9/2022 23:58,0.311454999
12/10/2022 23:58,0.312490508
12/11/2022 23:58,0.307492987
12/12/2022 23:58,0.306833787
12/13/2022 23:58,0.314528728
12/14/2022 23:58,0.308024025
12/15/2022 23:58,0.300148828
12/16/2022 23:58,0.264225416
12/17/2022 23:58,0.266822352
12/18/2022 23:58,0.265882652
12/19/2022 23:58,0.252748008
12/20/2022 23:58,0.258784685
12/21/2022 23:58,0.253143147
12/22/2022 23:58,0.256534334
12/23/2022 23:58,0.259277725
12/24/2022 23:58,0.25914787
12/25/2022 23:58,0.259065827
12/26/2022 23:58,0.26536756
12/27/2022 23:58,0.26028079
12/28/2022 23:58,0.248064327
12/29/2022 23:58,0.243933815
12/30/2022 23:58,0.245493032
12/31/2022 23:58,0.245615514
1/1/2023 23:58,0.249415371
1/2/2023 23:58,0.253808359
1/3/2023 23:58,0.252759332
1/4/2023 23:58,0.267695129
1/5/2023 23:58,0.2692272
1/6/2023 23:58,0.278616798
1/7/2023 23:58,0.27691252
1/8/2023 23:58,0.296665254
1/9/2023 23:58,0.316946424
1/10/2023 23:58,0.322424426
1/11/2023 23:58,0.323695337
1/12/2023 23:58,0.329695901
1/13/2023 23:58,0.345600953
1/14/2023 23:58,0.35319982
1/15/2023 23:58,0.350681376
1/16/2023 23:58,0.350312409
1/17/2023 23:58,0.345214403
1/18/2023 23:58,0.326070671
1/19/2023 23:58,0.338828722
1/20/2023 23:58,0.364515089
1/21/2023 23:58,0.368993348
1/22/2023 23:58,0.376970744
1/23/2023 23:58,0.375213439
1/24/2023 23:58,0.358677085
1/25/2023 23:58,0.373203494
1/26/2023 23:58,0.380138507
1/27/2023 23:58,0.389061278
1/28/2023 23:58,0.382215346
1/29/2023 23:58,0.397995924
1/30/2023 23:58,0.372045341
